"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7475","Should verify employee created via API in the UI table @hybrid","chromium","Tue Apr 28 14:17:11 UTC 2026","passed","Tue Apr 28 14:17:19 UTC 2026","PIM Hybrid Suite","e2e/pim-hybrid.spec.ts","",""
"","3799","Regular User should NOT see the Admin Menu @security","chromium","Tue Apr 28 14:16:31 UTC 2026","passed","Tue Apr 28 14:16:34 UTC 2026","Access Control - Permissions > User Context","e2e/access-control.spec.ts","",""
"Test case focused on Special Chars validation","16580","Should create employee with Special Chars data","chromium","Mon Apr 27 23:31:15 UTC 2026","passed","Mon Apr 27 23:31:31 UTC 2026","PIM Data Driven Suite","e2e/pim-data-driven.spec.ts","",""
"","37215","Should create employee with Standard data","chromium","Mon Apr 27 22:48:58 UTC 2026","passed","Mon Apr 27 22:49:36 UTC 2026","PIM Data Driven Suite","e2e/pim-data-driven.spec.ts","",""
"Test case focused on Standard validation","17588","Should create employee with Standard data","chromium","Mon Apr 27 23:16:20 UTC 2026","passed","Mon Apr 27 23:16:37 UTC 2026","PIM Data Driven Suite","e2e/pim-data-driven.spec.ts","",""
"","3895","Admin should see the Admin Menu @security","chromium","Tue Apr 28 14:16:27 UTC 2026","passed","Tue Apr 28 14:16:30 UTC 2026","Access Control - Permissions > Admin Context","e2e/access-control.spec.ts","",""
"Test case focused on Standard validation","16411","Should create employee with Standard data","chromium","Mon Apr 27 23:30:42 UTC 2026","passed","Mon Apr 27 23:30:58 UTC 2026","PIM Data Driven Suite","e2e/pim-data-driven.spec.ts","",""
"Test case focused on Long Names validation","11991","Should create employee with Long Names data","chromium","Tue Apr 28 14:16:47 UTC 2026","passed","Tue Apr 28 14:16:59 UTC 2026","PIM Data Driven Suite","e2e/pim-data-driven.spec.ts","",""
"Test case focused on Long Names validation","15571","Should create employee with Long Names data","chromium","Tue Apr 28 14:13:23 UTC 2026","passed","Tue Apr 28 14:13:39 UTC 2026","PIM Data Driven Suite","e2e/pim-data-driven.spec.ts","",""
"Test case focused on Special Chars validation","17308","Should create employee with Special Chars data","chromium","Mon Apr 27 22:59:22 UTC 2026","passed","Mon Apr 27 22:59:39 UTC 2026","PIM Data Driven Suite","e2e/pim-data-driven.spec.ts","",""
